"ORF","Gene","Control Median","Control STD","Control Localization","Repeat 1 Median","Repeat 1 STD","Repeat 1 Localization","Repeat 2 Median","Repeat 2 STD","Repeat 2 Localization","DTT Median","DTT STD","DTT FoldChange","DTT Localization","H2O2 Median","H2O2 STD","H2O2 FoldChange","H2O2 Localization","Starvation Median","Starvation STD","Starvation FoldChange","Starvation Localization","Description"
"YDL023C","YDL023C",14.64,3.62298991024161,"below threshold",13.4840755,3.37352500806643,"below threshold","15.803125","3.6352727554828701","below threshold","15.01","4.51","1.02","cytosol","13.22","3.67","0.9","cytosol","17.7","9.24","1.2","cytosol","Dubious open reading frame, unlikely to encode a protein; not conserved in other Saccharomyces species; overlaps the verified gene GPD1; deletion confers sensitivity to GSAO; deletion in cyr1 mutant results in loss of stress resistance"
"YPR081C","GRS2",13.57,3.74220781210248,"below threshold",13.485714,3.81540403139905,"below threshold","13.663068000000001","3.67429588898738","below threshold","18.96","7.22","1.39","cytosol","17.3","3.69","1.27","cytosol","18.79","4.6500000000000004","1.38","cytosol","Protein with sequence similarity to Grs1p, which is a glycyl-tRNA synthetase; cannot substitute for Grs1p; possible pseudogene that is expressed at very low levels"
"YCR011C","ADP1",14.17,4.23564099345757,"below threshold",13.490273,4.23235534840826,"below threshold","14.8584725","4.1558522279177197","below threshold","16.47","5.97","1.1599999999999999","cytosol","17.100000000000001","3.14","1.2","cytosol","19.920000000000002","5.54","1.4","cytosol","Putative ATP-dependent permease of the ABC transporter family of proteins"
"YBL048W","RRT1",13.79,3.91403542933328,"below threshold",13.5022715,3.76967826731692,"below threshold","14.080358","4.0192507594314897","below threshold","19.559999999999999","6.31","1.41","cytosol","16.510000000000002","3.71","1.19","cytosol","17.13","5.87","1.24","cytosol","Identified in a screen for mutants with increased levels of rDNA transcription; dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data"
"YKR050W","TRK2",14.9,4.4379013041903,"below threshold",13.503461,4.31254412907041,"below threshold","16.3191165","4.18173864455364","below threshold","13.97","4.9800000000000004","0.93","cytosol","16.14","2.66","1.08","cytosol","17.829999999999998","4.84","1.19","cytosol","Component of the Trk1p-Trk2p potassium transport system"
"YKR032W","YKR032W",13.71,3.66524001379044,"below threshold",13.5085705,3.82620447697291,"below threshold","13.922746999999999","3.5442480697089001","below threshold","15.68","5.31","1.1399999999999999","cytosol","15.03","3.18","1.0900000000000001","cytosol","18.16","8.66","1.32","cytosol","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data"
"YPL278C","YPL278C",13.79,3.52683140443905,"below threshold",13.5157535,3.79926159490395,"below threshold","14.08","3.2357706335600902","below threshold","15.84","5.04","1.1399999999999999","cytosol","14.98","3.2","1.08","cytosol","15.33","6.61","1.1100000000000001","cytosol","Putative protein of unknown function; gene expression regulated by copper levels"
"YLR269C","YLR269C",14.14,3.72017110778165,"below threshold",13.516728,3.53287748076296,"below threshold","14.782462000000001","3.7744136806486601","below threshold","16.96","6.07","1.19","cytosol","16.46","3.51","1.1599999999999999","cytosol","16.45","9.4","1.1599999999999999","cytosol","Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YIL102C","YIL102C",13.03,4.39766532422077,"below threshold",13.53872,4.18437402006101,"below threshold","12.530303","4.45668203683298","below threshold","16.45","5.97","1.26","cytosol","16.12","3.8","1.23","cytosol","17.079999999999998","6.33","1.31","cytosol","Putative protein of unknown function"
"YPR099C","YPR099C",13.11,3.65978176668364,"below threshold",13.540321,3.5565112461959,"below threshold","12.692852500000001","3.6953478043591699","below threshold","17.53","7.46","1.33","cytosol","16.989999999999998","3.37","1.29","cytosol","18.25","3.78","1.39","cytosol","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene MRPL51/YPR100W"
"YML103C","NUP188",14.42,3.72938591276625,"below threshold",13.549256,3.35130854468571,"below threshold","15.3062285","3.8543769380461099","below threshold","17.98","5.33","1.24","cytosol","15.73","3.39","1.0900000000000001","cytosol","16.989999999999998","6.97","1.17","cytosol","Subunit of the nuclear pore complex (NPC), involved in the structural organization of the complex and of the nuclear envelope, also involved in nuclear envelope permeability, interacts with Pom152p and Nic96p"
"YLR396C","VPS33",14.78,4.76154150309581,"below threshold",13.56,4.88897108724912,"below threshold","16.012049000000001","4.23770146873174","below threshold","14.13","5.2","0.95","cytosol","15.28","3.25","1.03","cytosol","17.41","6.74","1.17","cytosol","ATP-binding protein that is a subunit of the HOPS complex and the CORVET tethering complex; essential for membrane docking and fusion at both the Golgi-to-endosome and endosome-to-vacuole stages of protein transport"
"YHR153C","SPO16",15.16,3.52230691703246,"below threshold",13.561042,3.16102844661786,"below threshold","16.767478000000001","3.2795841528089","below threshold","15.46","5.56","1.01","cytosol","16.77","3.83","1.1000000000000001","cytosol","20","3.69","1.31","cytosol","Meiosis-specific protein involved in synaptonemal complex assembly; implicated in regulation of crossover formation; required for sporulation"
"YLR089C","ALT1",14.33,3.3110410675268,"below threshold",13.575648,3.28915459729476,"below threshold","15.100636","3.1902657620586901","below threshold","16.16","5.27","1.1200000000000001","cytosol","11.87","2.67","0.82","cytosol","23.54","19.54","1.64","cytosol","Alanine transaminase (glutamic pyruvic transaminase); involved in alanine biosynthetic and catabolic processes; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YBR124W","YBR124W",14.91,4.41759732490691,"below threshold",13.590933,4.7166265714864,"below threshold","16.239747999999999","3.1304849800355301","below threshold","16.68","6.74","1.1100000000000001","cytosol","14.91","2.94","0.99","cytosol","14.98","6.15","1","cytosol","Putative protein of unknown function"
"YDL160C","DHH1",14.38,3.73805890946873,"below threshold",13.632411,3.83052583814734,"below threshold","15.142858","3.5923413198139702","below threshold","14.98","5.97","1.04","cytosol","16.11","3.27","1.1200000000000001","cytosol","15.63","5.32","1.08","cytosol","Cytoplasmic DExD/H-box helicase, stimulates mRNA decapping, coordinates distinct steps in mRNA function and decay, interacts with both the decapping and deadenylase complexes, may have a role in mRNA export and translation"
"YOR381W","FRE3",14.08,4.10503381342539,"below threshold",13.638418,3.84930396495873,"below threshold","14.547207999999999","4.2741758074205203","below threshold","15.53","5.18","1.1000000000000001","cytosol","15.58","3","1.1000000000000001","cytosol","16.75","6.19","1.18","cytosol","Ferric reductase, reduces siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels"
"YBR262C","AIM5",14.45,4.07944878374489,"below threshold",13.6390885,4.34420278738725,"below threshold","15.288888999999999","3.6182845691090502","below threshold","17.22","7.32","1.19","cytosol","16.02","4.09","1.1000000000000001","cytosol","18.239999999999998","8.85","1.26","cytosol","Protein of unknown function; the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss"
"YDR256C","CTA1",14.15,3.95196786625568,"below threshold",13.643478,4.35448717229523,"below threshold","14.661355","3.2321557396918701","below threshold","18.53","9.84","1.3","cytosol","17.52","3.48","1.23","cytosol","18.73","6.47","1.32","cytosol","Catalase A, breaks down hydrogen peroxide in the peroxisomal matrix formed by acyl-CoA oxidase (Pox1p) during fatty acid beta-oxidation"
"YLR365W","YLR365W",14.11,3.54311604331849,"below threshold",13.6478295,3.43466590026477,"below threshold","14.58919","3.5877727979159699","below threshold","16.54","6.13","1.17","cytosol","14.85","3.35","1.05","cytosol","20.04","8.44","1.41","cytosol","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps dubious gene YLR364C-A; YLR365W is not an essential gene"
"YOR366W","YOR366W",14.26,3.40585433552278,"below threshold",13.66113,3.34215536954683,"below threshold","14.867582000000001","3.4008609340684699","below threshold","16.559999999999999","5.15","1.1599999999999999","cytosol","16.38","3.16","1.1399999999999999","cytosol","16.940000000000001","7.81","1.18","cytosol","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YOR365C"
"YDR102C","YDR102C",14.51,3.67940172594879,"below threshold",13.662394,3.91170862853657,"below threshold","15.379113","3.3654895397492002","below threshold","15.48","6.4","1.06","cytosol","16.87","3.51","1.1599999999999999","cytosol","15.89","6.21","1.0900000000000001","cytosol","Dubious open reading frame; homozygous diploid deletion strain exhibits high budding index"
"YLR018C","POM34",13.17,3.59146527832889,"below threshold",13.666667,3.56849354843676,"below threshold","12.693227","3.5650320769852502","below threshold","15.18","4.84","1.1499999999999999","cytosol","13.62","2.92","1.03","cytosol","18.55","3.46","1.4","cytosol","Integral membrane protein of the nuclear pore; has an important role in maintaining the architecture of the pore complex"
"YJL023C","PET130",14.24,3.56321016339638,"below threshold",13.6738505,3.31175361721206,"below threshold","14.814743500000001","3.6662839989406599","below threshold","17.87","5.42","1.25","cytosol","18.29","3.23","1.28","cytosol","25.79","5.76","1.81","cytosol","Protein required for respiratory growth; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YNL338W","YNL338W",13.54,3.72573024830296,"below threshold",13.678572,3.76828621449054,"below threshold","13.417062","3.6959211651168098","below threshold","18.05","5.9","1.33","cytosol","16.3","3.68","1.2","cytosol","15.26","6.11","1.1200000000000001","cytosol","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; completely overlaps TEL14L-XC, which is Telomeric X element Core sequence on the left arm of Chromosome XIV"
"YJR157W","YJR157W",15.33,4.11384795842441,"below threshold",13.6827825,4.16259698874042,"below threshold","16.992754000000001","3.4286343821544198","below threshold","17.2","7.02","1.1200000000000001","cytosol","17.22","3.16","1.1200000000000001","cytosol","14.99","4.92","0.97","cytosol","Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YDR290W","YDR290W",14.3,4.19755056814058,"below threshold",13.684211,4.2110052231227,"below threshold","14.940239","4.1122322230783599","below threshold","16.86","6.06","1.17","cytosol","16.61","4.55","1.1599999999999999","cytosol","16.7","6","1.1599999999999999","cytosol","Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF RTT103"
"YNL095C","YNL095C",14.07,4.45576775355141,"below threshold",13.6904765,4.47960815609178,"below threshold","14.456124000000001","4.4028807398049903","below threshold","14.3","5.72","1.01","cytosol","15.49","3.47","1.1000000000000001","cytosol","17.34","6.52","1.23","cytosol","Putative protein of unknown function predicted to contain a transmembrane domain; YNL095C is not an essential gene"
"YJL198W","PHO90",13.94,4.10481637082565,"below threshold",13.703667,4.34532007776821,"below threshold","14.183206999999999","3.6903581561322198","below threshold","15.04","4.83","1.07","cytosol","14.43","2.87","1.03","cytosol","16.61","3.28","1.19","cytosol","Low-affinity phosphate transporter; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth"
"YEL074W","YEL074W",14.4,3.66264594277993,"below threshold",13.7156395,3.45203966917941,"below threshold","15.096447","3.95814407676386","below threshold","16.8","5.41","1.1599999999999999","cytosol","14.73","2.98","1.02","cytosol","17.489999999999998","9.1","1.21","cytosol","Hypothetical protein"
